dataset	mismatches	cover_extension	num_probes
cano_delgadito_orthohantavirus	1	0	197
cano_delgadito_orthohantavirus	1	10	212
cano_delgadito_orthohantavirus	1	20	162
cano_delgadito_orthohantavirus	1	30	136
cano_delgadito_orthohantavirus	1	40	118
cano_delgadito_orthohantavirus	1	50	90
cano_delgadito_orthohantavirus	2	0	199
cano_delgadito_orthohantavirus	2	10	212
cano_delgadito_orthohantavirus	2	20	164
cano_delgadito_orthohantavirus	2	30	133
cano_delgadito_orthohantavirus	2	40	119
cano_delgadito_orthohantavirus	2	50	93
cano_delgadito_orthohantavirus	3	0	199
cano_delgadito_orthohantavirus	3	10	206
cano_delgadito_orthohantavirus	3	20	161
cano_delgadito_orthohantavirus	3	30	132
cano_delgadito_orthohantavirus	3	40	118
cano_delgadito_orthohantavirus	3	50	94
cano_delgadito_orthohantavirus	4	0	198
cano_delgadito_orthohantavirus	4	10	206
cano_delgadito_orthohantavirus	4	20	158
cano_delgadito_orthohantavirus	4	30	131
cano_delgadito_orthohantavirus	4	40	116
cano_delgadito_orthohantavirus	4	50	95
cano_delgadito_orthohantavirus	5	0	198
cano_delgadito_orthohantavirus	5	10	206
cano_delgadito_orthohantavirus	5	20	169
cano_delgadito_orthohantavirus	5	30	129
cano_delgadito_orthohantavirus	5	40	115
cano_delgadito_orthohantavirus	5	50	96
cano_delgadito_orthohantavirus	6	0	197
cano_delgadito_orthohantavirus	6	10	214
cano_delgadito_orthohantavirus	6	20	166
cano_delgadito_orthohantavirus	6	30	134
cano_delgadito_orthohantavirus	6	40	108
cano_delgadito_orthohantavirus	6	50	99
cano_delgadito_orthohantavirus	7	0	196
cano_delgadito_orthohantavirus	7	10	213
cano_delgadito_orthohantavirus	7	20	163
cano_delgadito_orthohantavirus	7	30	138
cano_delgadito_orthohantavirus	7	40	113
cano_delgadito_orthohantavirus	7	50	99
cano_delgadito_orthohantavirus	8	0	194
cano_delgadito_orthohantavirus	8	10	212
cano_delgadito_orthohantavirus	8	20	168
cano_delgadito_orthohantavirus	8	30	128
cano_delgadito_orthohantavirus	8	40	116
cano_delgadito_orthohantavirus	8	50	96
cao_bang_orthohantavirus	0	0	190
cao_bang_orthohantavirus	0	10	203
cao_bang_orthohantavirus	0	20	158
cao_bang_orthohantavirus	0	30	131
cao_bang_orthohantavirus	0	40	110
cao_bang_orthohantavirus	0	50	95
cao_bang_orthohantavirus	1	0	199
cao_bang_orthohantavirus	1	10	208
cao_bang_orthohantavirus	1	20	161
cao_bang_orthohantavirus	1	30	132
cao_bang_orthohantavirus	1	40	110
cao_bang_orthohantavirus	1	50	93
cao_bang_orthohantavirus	2	0	193
cao_bang_orthohantavirus	2	10	208
cao_bang_orthohantavirus	2	20	163
cao_bang_orthohantavirus	2	30	135
cao_bang_orthohantavirus	2	40	113
cao_bang_orthohantavirus	2	50	90
cao_bang_orthohantavirus	3	0	201
cao_bang_orthohantavirus	3	10	205
cao_bang_orthohantavirus	3	20	161
cao_bang_orthohantavirus	3	30	130
cao_bang_orthohantavirus	3	40	115
cao_bang_orthohantavirus	3	50	93
cao_bang_orthohantavirus	4	0	191
cao_bang_orthohantavirus	4	10	206
cao_bang_orthohantavirus	4	20	164
cao_bang_orthohantavirus	4	30	131
cao_bang_orthohantavirus	4	40	117
cao_bang_orthohantavirus	4	50	91
cao_bang_orthohantavirus	5	0	193
cao_bang_orthohantavirus	5	10	210
cao_bang_orthohantavirus	5	20	167
cao_bang_orthohantavirus	5	30	131
cao_bang_orthohantavirus	5	40	113
cao_bang_orthohantavirus	5	50	87
cao_bang_orthohantavirus	6	0	194
cao_bang_orthohantavirus	6	10	204
cao_bang_orthohantavirus	6	20	164
cao_bang_orthohantavirus	6	30	127
cao_bang_orthohantavirus	6	40	108
cao_bang_orthohantavirus	6	50	88
cao_bang_orthohantavirus	7	0	194
cao_bang_orthohantavirus	7	10	208
cao_bang_orthohantavirus	7	20	161
cao_bang_orthohantavirus	7	30	128
cao_bang_orthohantavirus	7	40	110
cao_bang_orthohantavirus	7	50	92
cao_bang_orthohantavirus	8	0	195
cao_bang_orthohantavirus	8	10	202
cao_bang_orthohantavirus	8	20	162
cao_bang_orthohantavirus	8	30	137
cao_bang_orthohantavirus	8	40	115
cao_bang_orthohantavirus	8	50	94
capim_orthobunyavirus	0	0	242
capim_orthobunyavirus	0	10	213
capim_orthobunyavirus	0	20	171
capim_orthobunyavirus	0	30	143
capim_orthobunyavirus	0	40	126
capim_orthobunyavirus	0	50	106
capim_orthobunyavirus	1	0	226
capim_orthobunyavirus	1	10	217
capim_orthobunyavirus	1	20	175
capim_orthobunyavirus	1	30	138
capim_orthobunyavirus	1	40	127
capim_orthobunyavirus	1	50	104
capim_orthobunyavirus	2	0	224
capim_orthobunyavirus	2	10	210
capim_orthobunyavirus	2	20	171
capim_orthobunyavirus	2	30	145
capim_orthobunyavirus	2	40	122
capim_orthobunyavirus	2	50	102
capim_orthobunyavirus	3	0	228
capim_orthobunyavirus	3	10	213
capim_orthobunyavirus	3	20	175
capim_orthobunyavirus	3	30	138
capim_orthobunyavirus	3	40	123
capim_orthobunyavirus	3	50	107
capim_orthobunyavirus	4	0	221
capim_orthobunyavirus	4	10	210
capim_orthobunyavirus	4	20	171
capim_orthobunyavirus	4	30	147
capim_orthobunyavirus	4	40	126
capim_orthobunyavirus	4	50	102
capim_orthobunyavirus	5	0	228
capim_orthobunyavirus	5	10	210
capim_orthobunyavirus	5	20	171
capim_orthobunyavirus	5	30	141
capim_orthobunyavirus	5	40	126
capim_orthobunyavirus	5	50	103
capim_orthobunyavirus	6	0	218
capim_orthobunyavirus	6	10	211
capim_orthobunyavirus	6	20	171
capim_orthobunyavirus	6	30	146
capim_orthobunyavirus	6	40	126
capim_orthobunyavirus	6	50	106
capim_orthobunyavirus	7	0	223
capim_orthobunyavirus	7	10	209
capim_orthobunyavirus	7	20	172
capim_orthobunyavirus	7	30	148
capim_orthobunyavirus	7	40	119
capim_orthobunyavirus	7	50	107
capim_orthobunyavirus	8	0	228
capim_orthobunyavirus	8	10	209
capim_orthobunyavirus	8	20	172
capim_orthobunyavirus	8	30	139
capim_orthobunyavirus	8	40	124
capim_orthobunyavirus	8	50	103
caraparu_orthobunyavirus	0	0	430
caraparu_orthobunyavirus	0	10	429
caraparu_orthobunyavirus	0	20	323
caraparu_orthobunyavirus	0	30	276
caraparu_orthobunyavirus	0	40	230
caraparu_orthobunyavirus	0	50	187
caraparu_orthobunyavirus	1	0	409
caraparu_orthobunyavirus	1	10	413
caraparu_orthobunyavirus	1	20	323
caraparu_orthobunyavirus	1	30	262
caraparu_orthobunyavirus	1	40	228
caraparu_orthobunyavirus	1	50	192
caraparu_orthobunyavirus	2	0	407
caraparu_orthobunyavirus	2	10	411
caraparu_orthobunyavirus	2	20	312
caraparu_orthobunyavirus	2	30	273
caraparu_orthobunyavirus	2	40	230
caraparu_orthobunyavirus	2	50	199
caraparu_orthobunyavirus	3	0	424
caraparu_orthobunyavirus	3	10	418
caraparu_orthobunyavirus	3	20	316
caraparu_orthobunyavirus	3	30	267
caraparu_orthobunyavirus	3	40	227
caraparu_orthobunyavirus	3	50	191
caraparu_orthobunyavirus	4	0	410
caraparu_orthobunyavirus	4	10	407
caraparu_orthobunyavirus	4	20	325
caraparu_orthobunyavirus	4	30	260
caraparu_orthobunyavirus	4	40	224
caraparu_orthobunyavirus	4	50	188
caraparu_orthobunyavirus	5	0	414
caraparu_orthobunyavirus	5	10	407
caraparu_orthobunyavirus	5	20	315
caraparu_orthobunyavirus	5	30	263
caraparu_orthobunyavirus	5	40	234
caraparu_orthobunyavirus	5	50	186
caraparu_orthobunyavirus	6	0	414
caraparu_orthobunyavirus	6	10	400
caraparu_orthobunyavirus	6	20	320
caraparu_orthobunyavirus	6	30	271
caraparu_orthobunyavirus	6	40	230
caraparu_orthobunyavirus	6	50	186
caraparu_orthobunyavirus	7	0	406
caraparu_orthobunyavirus	7	10	405
caraparu_orthobunyavirus	7	20	322
caraparu_orthobunyavirus	7	30	268
caraparu_orthobunyavirus	7	40	228
caraparu_orthobunyavirus	7	50	185
caraparu_orthobunyavirus	8	0	410
caraparu_orthobunyavirus	8	10	408
caraparu_orthobunyavirus	8	20	318
caraparu_orthobunyavirus	8	30	260
caraparu_orthobunyavirus	8	40	229
caraparu_orthobunyavirus	8	50	190
cardiovirus_a	0	0	1193
cardiovirus_a	0	10	1022
cardiovirus_a	0	20	808
cardiovirus_a	0	30	653
cardiovirus_a	0	40	564
cardiovirus_a	0	50	447
cardiovirus_a	1	0	954
cardiovirus_a	1	10	891
cardiovirus_a	1	20	711
cardiovirus_a	1	30	573
cardiovirus_a	1	40	491
cardiovirus_a	1	50	406
cardiovirus_a	2	0	906
cardiovirus_a	2	10	844
cardiovirus_a	2	20	683
cardiovirus_a	2	30	551
cardiovirus_a	2	40	476
cardiovirus_a	2	50	401
cardiovirus_a	3	0	887
cardiovirus_a	3	10	824
cardiovirus_a	3	20	663
cardiovirus_a	3	30	551
cardiovirus_a	3	40	468
cardiovirus_a	3	50	391
cardiovirus_a	4	0	860
cardiovirus_a	4	10	807
cardiovirus_a	4	20	648
cardiovirus_a	4	30	530
cardiovirus_a	4	40	459
cardiovirus_a	4	50	380
cardiovirus_a	5	0	854
cardiovirus_a	5	10	797
cardiovirus_a	5	20	644
cardiovirus_a	5	30	508
cardiovirus_a	5	40	452
cardiovirus_a	5	50	374
cardiovirus_a	6	0	826
cardiovirus_a	6	10	788
cardiovirus_a	6	20	619
cardiovirus_a	6	30	513
cardiovirus_a	6	40	438
cardiovirus_a	6	50	367
cardiovirus_a	7	0	810
cardiovirus_a	7	10	765
cardiovirus_a	7	20	605
cardiovirus_a	7	30	504
cardiovirus_a	7	40	415
cardiovirus_a	7	50	353
cardiovirus_a	8	0	805
cardiovirus_a	8	10	747
cardiovirus_a	8	20	603
cardiovirus_a	8	30	495
cardiovirus_a	8	40	406
cardiovirus_a	8	50	348
cardiovirus_b	0	0	5189
cardiovirus_b	0	10	5314
cardiovirus_b	0	20	4023
cardiovirus_b	0	30	3208
cardiovirus_b	0	40	2680
cardiovirus_b	0	50	2183
cardiovirus_b	1	0	4449
cardiovirus_b	1	10	4414
cardiovirus_b	1	20	3368
cardiovirus_b	1	30	2689
cardiovirus_b	1	40	2236
cardiovirus_b	1	50	1843
cardiovirus_b	2	0	3880
cardiovirus_b	2	10	3765
cardiovirus_b	2	20	2900
cardiovirus_b	2	30	2268
cardiovirus_b	2	40	1894
cardiovirus_b	2	50	1566
cardiovirus_b	3	0	3426
cardiovirus_b	3	10	3289
cardiovirus_b	3	20	2473
cardiovirus_b	3	30	1963
cardiovirus_b	3	40	1613
cardiovirus_b	3	50	1351
cardiovirus_b	4	0	3044
cardiovirus_b	4	10	2873
cardiovirus_b	4	20	2164
cardiovirus_b	4	30	1727
cardiovirus_b	4	40	1440
cardiovirus_b	4	50	1200
cardiovirus_b	5	0	2767
cardiovirus_b	5	10	2577
cardiovirus_b	5	20	1946
cardiovirus_b	5	30	1554
cardiovirus_b	5	40	1297
cardiovirus_b	5	50	1086
cardiovirus_b	6	0	2583
cardiovirus_b	6	10	2365
cardiovirus_b	6	20	1791
cardiovirus_b	6	30	1431
cardiovirus_b	6	40	1184
cardiovirus_b	6	50	999
cardiovirus_b	7	0	2397
cardiovirus_b	7	10	2182
cardiovirus_b	7	20	1677
cardiovirus_b	7	30	1334
cardiovirus_b	7	40	1120
cardiovirus_b	7	50	926
cardiovirus_b	8	0	2322
cardiovirus_b	8	10	2084
cardiovirus_b	8	20	1590
cardiovirus_b	8	30	1263
cardiovirus_b	8	40	1057
cardiovirus_b	8	50	879
catu_orthobunyavirus	0	0	194
catu_orthobunyavirus	0	10	203
catu_orthobunyavirus	0	20	159
catu_orthobunyavirus	0	30	136
catu_orthobunyavirus	0	40	113
catu_orthobunyavirus	0	50	90
catu_orthobunyavirus	1	0	194
catu_orthobunyavirus	1	10	207
catu_orthobunyavirus	1	20	163
catu_orthobunyavirus	1	30	134
catu_orthobunyavirus	1	40	113
catu_orthobunyavirus	1	50	86
catu_orthobunyavirus	2	0	196
catu_orthobunyavirus	2	10	205
catu_orthobunyavirus	2	20	159
catu_orthobunyavirus	2	30	129
catu_orthobunyavirus	2	40	113
catu_orthobunyavirus	2	50	89
catu_orthobunyavirus	3	0	192
catu_orthobunyavirus	3	10	206
catu_orthobunyavirus	3	20	168
catu_orthobunyavirus	3	30	132
catu_orthobunyavirus	3	40	119
catu_orthobunyavirus	3	50	92
catu_orthobunyavirus	4	0	198
catu_orthobunyavirus	4	10	208
catu_orthobunyavirus	4	20	165
catu_orthobunyavirus	4	30	132
catu_orthobunyavirus	4	40	112
catu_orthobunyavirus	4	50	92
catu_orthobunyavirus	5	0	192
catu_orthobunyavirus	5	10	204
catu_orthobunyavirus	5	20	165
catu_orthobunyavirus	5	30	137
catu_orthobunyavirus	5	40	109
catu_orthobunyavirus	5	50	95
catu_orthobunyavirus	6	0	195
catu_orthobunyavirus	6	10	213
catu_orthobunyavirus	6	20	161
catu_orthobunyavirus	6	30	136
catu_orthobunyavirus	6	40	115
catu_orthobunyavirus	6	50	92
catu_orthobunyavirus	7	0	196
catu_orthobunyavirus	7	10	208
catu_orthobunyavirus	7	20	161
catu_orthobunyavirus	7	30	127
catu_orthobunyavirus	7	40	113
catu_orthobunyavirus	7	50	92
catu_orthobunyavirus	8	0	191
catu_orthobunyavirus	8	10	205
catu_orthobunyavirus	8	20	164
catu_orthobunyavirus	8	30	134
catu_orthobunyavirus	8	40	112
catu_orthobunyavirus	8	50	88
cedar_henipavirus	0	0	289
cedar_henipavirus	0	10	308
cedar_henipavirus	0	20	241
cedar_henipavirus	0	30	198
cedar_henipavirus	0	40	176
cedar_henipavirus	0	50	134
cedar_henipavirus	1	0	293
cedar_henipavirus	1	10	312
cedar_henipavirus	1	20	242
cedar_henipavirus	1	30	199
cedar_henipavirus	1	40	164
cedar_henipavirus	1	50	134
cedar_henipavirus	2	0	294
cedar_henipavirus	2	10	309
cedar_henipavirus	2	20	240
cedar_henipavirus	2	30	197
cedar_henipavirus	2	40	161
cedar_henipavirus	2	50	140
cedar_henipavirus	3	0	283
cedar_henipavirus	3	10	310
cedar_henipavirus	3	20	239
cedar_henipavirus	3	30	200
cedar_henipavirus	3	40	166
cedar_henipavirus	3	50	141
cedar_henipavirus	4	0	292
cedar_henipavirus	4	10	318
cedar_henipavirus	4	20	247
cedar_henipavirus	4	30	197
cedar_henipavirus	4	40	165
cedar_henipavirus	4	50	136
cedar_henipavirus	5	0	286
cedar_henipavirus	5	10	309
cedar_henipavirus	5	20	243
cedar_henipavirus	5	30	203
cedar_henipavirus	5	40	164
cedar_henipavirus	5	50	138
cedar_henipavirus	6	0	293
cedar_henipavirus	6	10	305
cedar_henipavirus	6	20	239
cedar_henipavirus	6	30	196
cedar_henipavirus	6	40	162
cedar_henipavirus	6	50	140
cedar_henipavirus	7	0	297
cedar_henipavirus	7	10	310
cedar_henipavirus	7	20	231
cedar_henipavirus	7	30	197
cedar_henipavirus	7	40	173
cedar_henipavirus	7	50	139
cedar_henipavirus	8	0	295
cedar_henipavirus	8	10	313
cedar_henipavirus	8	20	242
cedar_henipavirus	8	30	198
cedar_henipavirus	8	40	166
cedar_henipavirus	8	50	134
cell_fusing_agent	0	0	391
cell_fusing_agent	0	10	344
cell_fusing_agent	0	20	271
cell_fusing_agent	0	30	216
cell_fusing_agent	0	40	190
cell_fusing_agent	0	50	157
cell_fusing_agent	1	0	309
cell_fusing_agent	1	10	273
cell_fusing_agent	1	20	230
cell_fusing_agent	1	30	180
cell_fusing_agent	1	40	144
cell_fusing_agent	1	50	116
cell_fusing_agent	2	0	273
cell_fusing_agent	2	10	231
cell_fusing_agent	2	20	189
cell_fusing_agent	2	30	148
cell_fusing_agent	2	40	113
cell_fusing_agent	2	50	98
cell_fusing_agent	3	0	233
cell_fusing_agent	3	10	196
cell_fusing_agent	3	20	155
cell_fusing_agent	3	30	136
cell_fusing_agent	3	40	108
cell_fusing_agent	3	50	89
cell_fusing_agent	4	0	225
cell_fusing_agent	4	10	183
cell_fusing_agent	4	20	148
cell_fusing_agent	4	30	121
cell_fusing_agent	4	40	107
cell_fusing_agent	4	50	97
cell_fusing_agent	5	0	205
cell_fusing_agent	5	10	183
cell_fusing_agent	5	20	150
cell_fusing_agent	5	30	120
cell_fusing_agent	5	40	107
cell_fusing_agent	5	50	91
cell_fusing_agent	6	0	205
cell_fusing_agent	6	10	184
cell_fusing_agent	6	20	148
cell_fusing_agent	6	30	121
cell_fusing_agent	6	40	104
cell_fusing_agent	6	50	91
cell_fusing_agent	7	0	203
cell_fusing_agent	7	10	175
cell_fusing_agent	7	20	149
cell_fusing_agent	7	30	122
cell_fusing_agent	7	40	101
cell_fusing_agent	7	50	88
cell_fusing_agent	8	0	208
cell_fusing_agent	8	10	173
cell_fusing_agent	8	20	140
cell_fusing_agent	8	30	120
cell_fusing_agent	8	40	108
cell_fusing_agent	8	50	88
cetacean_morbillivirus	0	0	494
cetacean_morbillivirus	0	10	401
cetacean_morbillivirus	0	20	306
cetacean_morbillivirus	0	30	238
cetacean_morbillivirus	0	40	190
cetacean_morbillivirus	0	50	160
cetacean_morbillivirus	1	0	309
cetacean_morbillivirus	1	10	276
cetacean_morbillivirus	1	20	226
cetacean_morbillivirus	1	30	177
cetacean_morbillivirus	1	40	154
cetacean_morbillivirus	1	50	129
cetacean_morbillivirus	2	0	291
cetacean_morbillivirus	2	10	265
cetacean_morbillivirus	2	20	216
cetacean_morbillivirus	2	30	173
cetacean_morbillivirus	2	40	153
cetacean_morbillivirus	2	50	123
cetacean_morbillivirus	3	0	285
cetacean_morbillivirus	3	10	260
cetacean_morbillivirus	3	20	215
cetacean_morbillivirus	3	30	177
cetacean_morbillivirus	3	40	150
cetacean_morbillivirus	3	50	132
cetacean_morbillivirus	4	0	280
cetacean_morbillivirus	4	10	263
cetacean_morbillivirus	4	20	216
cetacean_morbillivirus	4	30	169
cetacean_morbillivirus	4	40	151
cetacean_morbillivirus	4	50	126
cetacean_morbillivirus	5	0	274
cetacean_morbillivirus	5	10	256
cetacean_morbillivirus	5	20	212
cetacean_morbillivirus	5	30	174
cetacean_morbillivirus	5	40	153
cetacean_morbillivirus	5	50	124
cetacean_morbillivirus	6	0	276
cetacean_morbillivirus	6	10	261
cetacean_morbillivirus	6	20	221
cetacean_morbillivirus	6	30	178
cetacean_morbillivirus	6	40	152
cetacean_morbillivirus	6	50	125
cetacean_morbillivirus	7	0	281
cetacean_morbillivirus	7	10	257
cetacean_morbillivirus	7	20	213
cetacean_morbillivirus	7	30	171
cetacean_morbillivirus	7	40	156
cetacean_morbillivirus	7	50	125
cetacean_morbillivirus	8	0	281
cetacean_morbillivirus	8	10	264
cetacean_morbillivirus	8	20	209
cetacean_morbillivirus	8	30	175
cetacean_morbillivirus	8	40	155
cetacean_morbillivirus	8	50	129
chandipura_vesiculovirus	0	0	999
chandipura_vesiculovirus	0	10	981
chandipura_vesiculovirus	0	20	711
chandipura_vesiculovirus	0	30	597
chandipura_vesiculovirus	0	40	485
chandipura_vesiculovirus	0	50	390
chandipura_vesiculovirus	1	0	809
chandipura_vesiculovirus	1	10	762
chandipura_vesiculovirus	1	20	571
chandipura_vesiculovirus	1	30	477
chandipura_vesiculovirus	1	40	407
chandipura_vesiculovirus	1	50	320
chandipura_vesiculovirus	2	0	668
chandipura_vesiculovirus	2	10	655
chandipura_vesiculovirus	2	20	493
chandipura_vesiculovirus	2	30	401
chandipura_vesiculovirus	2	40	340
chandipura_vesiculovirus	2	50	271
chandipura_vesiculovirus	3	0	613
chandipura_vesiculovirus	3	10	597
chandipura_vesiculovirus	3	20	453
chandipura_vesiculovirus	3	30	384
chandipura_vesiculovirus	3	40	313
chandipura_vesiculovirus	3	50	256
chandipura_vesiculovirus	4	0	578
chandipura_vesiculovirus	4	10	559
chandipura_vesiculovirus	4	20	437
chandipura_vesiculovirus	4	30	365
chandipura_vesiculovirus	4	40	310
chandipura_vesiculovirus	4	50	254
chandipura_vesiculovirus	5	0	567
chandipura_vesiculovirus	5	10	558
chandipura_vesiculovirus	5	20	430
chandipura_vesiculovirus	5	30	366
chandipura_vesiculovirus	5	40	302
chandipura_vesiculovirus	5	50	250
chandipura_vesiculovirus	6	0	555
chandipura_vesiculovirus	6	10	559
chandipura_vesiculovirus	6	20	430
chandipura_vesiculovirus	6	30	354
chandipura_vesiculovirus	6	40	306
chandipura_vesiculovirus	6	50	249
chandipura_vesiculovirus	7	0	556
chandipura_vesiculovirus	7	10	549
chandipura_vesiculovirus	7	20	410
chandipura_vesiculovirus	7	30	346
chandipura_vesiculovirus	7	40	299
chandipura_vesiculovirus	7	50	243
chandipura_vesiculovirus	8	0	561
chandipura_vesiculovirus	8	10	534
chandipura_vesiculovirus	8	20	402
chandipura_vesiculovirus	8	30	343
chandipura_vesiculovirus	8	40	299
chandipura_vesiculovirus	8	50	246
chaoyang	0	0	370
chaoyang	0	10	383
chaoyang	0	20	278
chaoyang	0	30	206
chaoyang	0	40	170
chaoyang	0	50	143
chaoyang	1	0	275
chaoyang	1	10	265
chaoyang	1	20	194
chaoyang	1	30	148
chaoyang	1	40	118
chaoyang	1	50	101
chaoyang	2	0	211
chaoyang	2	10	205
chaoyang	2	20	157
chaoyang	2	30	120
chaoyang	2	40	102
chaoyang	2	50	86
chaoyang	3	0	190
chaoyang	3	10	193
chaoyang	3	20	140
chaoyang	3	30	121
chaoyang	3	40	100
chaoyang	3	50	89
chaoyang	4	0	188
chaoyang	4	10	187
chaoyang	4	20	150
chaoyang	4	30	117
chaoyang	4	40	100
chaoyang	4	50	80
chaoyang	5	0	187
chaoyang	5	10	183
chaoyang	5	20	146
chaoyang	5	30	112
chaoyang	5	40	99
chaoyang	5	50	85
chaoyang	6	0	189
chaoyang	6	10	183
chaoyang	6	20	144
chaoyang	6	30	121
chaoyang	6	40	102
chaoyang	6	50	86
chaoyang	7	0	184
chaoyang	7	10	186
chaoyang	7	20	148
chaoyang	7	30	118
chaoyang	7	40	104
chaoyang	7	50	87
chaoyang	8	0	189
chaoyang	8	10	185
chaoyang	8	20	139
chaoyang	8	30	121
chaoyang	8	40	103
chaoyang	8	50	88
chapare_mammarenavirus	0	0	174
chapare_mammarenavirus	0	10	182
chapare_mammarenavirus	0	20	140
chapare_mammarenavirus	0	30	117
chapare_mammarenavirus	0	40	93
chapare_mammarenavirus	0	50	74
chapare_mammarenavirus	1	0	163
chapare_mammarenavirus	1	10	180
chapare_mammarenavirus	1	20	142
chapare_mammarenavirus	1	30	112
chapare_mammarenavirus	1	40	99
chapare_mammarenavirus	1	50	81
chapare_mammarenavirus	2	0	166
chapare_mammarenavirus	2	10	180
chapare_mammarenavirus	2	20	138
chapare_mammarenavirus	2	30	113
chapare_mammarenavirus	2	40	100
chapare_mammarenavirus	2	50	74
chapare_mammarenavirus	3	0	172
chapare_mammarenavirus	3	10	182
chapare_mammarenavirus	3	20	139
chapare_mammarenavirus	3	30	115
chapare_mammarenavirus	3	40	98
chapare_mammarenavirus	3	50	79
chapare_mammarenavirus	4	0	171
chapare_mammarenavirus	4	10	180
chapare_mammarenavirus	4	20	146
chapare_mammarenavirus	4	30	114
chapare_mammarenavirus	4	40	93
chapare_mammarenavirus	4	50	78
chapare_mammarenavirus	5	0	169
chapare_mammarenavirus	5	10	175
chapare_mammarenavirus	5	20	135
chapare_mammarenavirus	5	30	119
chapare_mammarenavirus	5	40	91
chapare_mammarenavirus	5	50	79
chapare_mammarenavirus	6	0	168
chapare_mammarenavirus	6	10	178
chapare_mammarenavirus	6	20	139
chapare_mammarenavirus	6	30	120
chapare_mammarenavirus	6	40	99
chapare_mammarenavirus	6	50	76
chapare_mammarenavirus	7	0	171
chapare_mammarenavirus	7	10	183
chapare_mammarenavirus	7	20	137
chapare_mammarenavirus	7	30	114
chapare_mammarenavirus	7	40	99
chapare_mammarenavirus	7	50	80
chapare_mammarenavirus	8	0	170
chapare_mammarenavirus	8	10	176
chapare_mammarenavirus	8	20	143
chapare_mammarenavirus	8	30	115
chapare_mammarenavirus	8	40	94
chapare_mammarenavirus	8	50	83
chicken_anemia	0	0	1160
chicken_anemia	0	10	838
chicken_anemia	0	20	550
chicken_anemia	0	30	404
chicken_anemia	0	40	335
chicken_anemia	0	50	260
chicken_anemia	1	0	462
chicken_anemia	1	10	332
chicken_anemia	1	20	202
chicken_anemia	1	30	144
chicken_anemia	1	40	115
chicken_anemia	1	50	92
chicken_anemia	2	0	255
chicken_anemia	2	10	166
chicken_anemia	2	20	123
chicken_anemia	2	30	91
chicken_anemia	2	40	79
chicken_anemia	2	50	68
